"","X","전용면적","size"
"4262",18248,84.941,"중형"
"4263",18249,59.9883,"소형"
"4264",18250,59.9331,"소형"
"4265",18251,98.6414,"대형"
"4266",18252,84.9032,"중형"
"4267",18253,84.9645,"중형"
"4268",18254,59.9602,"소형"
"4269",18255,59.9602,"소형"
"4270",18256,101.8063,"대형"
"4271",18257,108.8552,"대형"
"4272",18258,108.8552,"대형"
"4273",18259,59.4544,"소형"
"4274",18260,59.92,"소형"
"4275",18261,59.92,"소형"
"4276",18262,74.5191,"중형"
"4277",18263,84.696,"중형"
"4278",18264,84.9968,"중형"
"4279",18265,74.519,"중형"
"4280",18266,84.9238,"중형"
"4281",18267,47.01,"소형"
"4282",18268,47.01,"소형"
"4283",18269,84.7067,"중형"
"4284",18270,84.7067,"중형"
"4285",18271,59.99,"소형"
"4286",18272,176.343,"대형"
"4287",18273,84.6641,"중형"
"4288",18274,154.5474,"대형"
"4289",18275,84.728,"중형"
"4290",18276,84.99,"중형"
"4291",18277,84.9941,"중형"
"4292",18278,84.9941,"중형"
"4293",18279,84.9893,"중형"
"4294",18280,49.62,"소형"
"4295",18281,59.95,"소형"
"4296",18282,84.08,"중형"
"4297",18283,149.17,"대형"
"4298",18284,59.1,"소형"
"4299",18285,101.95,"대형"
"4300",18286,59.1,"소형"
"4301",18287,101.95,"대형"
"4302",18288,73.9816,"중형"
"4303",18289,84.8668,"중형"
"4304",18290,100.3699,"대형"
"4305",18291,59.8652,"소형"
"4306",18292,84.8974,"중형"
"4307",18293,84.986,"중형"
"4308",18294,59.972,"소형"
"4309",18295,72.497,"중형"
"4310",18296,72.497,"중형"
"4311",18297,72.497,"중형"
"4312",18298,84.986,"중형"
"4313",18299,59.8969,"소형"
"4314",18300,75.5531,"중형"
"4315",18301,59.8817,"소형"
"4316",18302,79.8036,"중형"
"4317",18303,99.992,"대형"
"4318",18304,100.016,"대형"
"4319",18305,100.016,"대형"
"4320",18306,99.992,"대형"
"4321",18307,84.9891,"중형"
"4322",18308,84.969,"중형"
"4323",18309,59.99,"소형"
"4324",18310,95.804,"대형"
"4325",18311,95.804,"대형"
"4326",18312,84.454,"중형"
"4327",18313,59.9,"소형"
"4328",18314,74.7054,"중형"
"4329",18315,69.796,"중형"
"4330",18316,84.9645,"중형"
"4331",18317,59.9602,"소형"
"4332",18318,97.994,"대형"
"4333",18319,97.994,"대형"
"4334",18320,84.6347,"중형"
"4335",18321,59.5,"소형"
"4336",18322,84.9779,"중형"
"4337",18323,98.227,"대형"
"4338",18324,84.9779,"중형"
"4339",18325,84.9375,"중형"
"4340",18326,84.9816,"중형"
"4341",18327,84.9816,"중형"
"4342",18328,84.9816,"중형"
"4343",18329,84.9816,"중형"
"4344",18330,84.9816,"중형"
"4345",18331,59.82,"소형"
"4346",18332,79.626,"중형"
"4347",18333,49.41,"소형"
"4348",18334,83.256,"중형"
"4349",18335,125.542,"대형"
"4350",18336,28.168,"초소형"
"4351",18337,28.168,"초소형"
"4352",18338,84.8676,"중형"
"4353",18339,84.8676,"중형"
"4354",18340,154.5474,"대형"
"4355",18341,84.728,"중형"
"4356",18342,84.728,"중형"
"4357",18343,84.8058,"중형"
"4358",18344,84.99,"중형"
"4359",18345,59.999,"소형"
"4360",18346,59.999,"소형"
"4361",18347,84.9424,"중형"
"4362",18348,59.9474,"소형"
"4363",18349,84.9941,"중형"
"4364",18350,74.94,"중형"
"4365",18351,84.994,"중형"
"4366",18352,114.16,"대형"
"4367",18353,101.46,"대형"
"4368",18354,84.18,"중형"
"4369",18355,105.6138,"대형"
"4370",18356,107.5986,"대형"
"4371",18357,59.9159,"소형"
"4372",18358,100.8986,"대형"
"4373",18359,59.9058,"소형"
"4374",18360,59.9058,"소형"
"4375",18361,74.77,"중형"
"4376",18362,84.986,"중형"
"4377",18363,59.9853,"소형"
"4378",18364,59.8676,"소형"
"4379",18365,35.1933,"초소형"
"4380",18366,84.9675,"중형"
"4381",18367,84.975,"중형"
"4382",18368,101.7203,"대형"
"4383",18369,75.5531,"중형"
"4384",18370,75.5531,"중형"
"4385",18371,75.5531,"중형"
"4386",18372,98.7065,"대형"
"4387",18373,75.5847,"중형"
"4388",18374,59.8969,"소형"
"4389",18375,84.99,"중형"
"4390",18376,98.9888,"대형"
"4391",18377,84.9429,"중형"
"4392",18378,50.3413,"소형"
"4393",18379,50.3413,"소형"
"4394",18380,79.8036,"중형"
"4395",18381,98.1108,"대형"
"4396",18382,111.996,"대형"
"4397",18383,100.016,"대형"
"4398",18384,99.986,"대형"
"4399",18385,84.757,"중형"
"4400",18386,84.9783,"중형"
"4401",18387,59.98,"소형"
"4402",18388,59.98,"소형"
"4403",18389,59.97,"소형"
"4404",18390,51.904,"소형"
"4405",18391,59.224,"소형"
"4406",18392,111.9846,"대형"
"4407",18393,111.9846,"대형"
"4408",18394,59.9883,"소형"
"4409",18395,59.9883,"소형"
"4410",18396,59.9562,"소형"
"4411",18397,84.9895,"중형"
"4412",18398,84.9895,"중형"
"4413",18399,59.9331,"소형"
"4414",18400,59.9331,"소형"
"4415",18401,84.9032,"중형"
"4416",18402,98.6414,"대형"
"4417",18403,59.9283,"소형"
"4418",18404,84.9738,"중형"
"4419",18405,120.5051,"대형"
"4420",18406,100.1879,"대형"
"4421",18407,84.9875,"중형"
"4422",18408,59.9602,"소형"
"4423",18409,98.931,"대형"
"4424",18410,84.9917,"중형"
"4425",18411,59.4544,"소형"
"4426",18412,98.227,"대형"
"4427",18413,98.227,"대형"
"4428",18414,84.9238,"중형"
"4429",18415,84.9837,"중형"
"4430",18416,84.8568,"중형"
"4431",18417,84.696,"중형"
"4432",18418,84.9238,"중형"
"4433",18419,84.9375,"중형"
"4434",18420,84.73,"중형"
"4435",18421,19.3525,"초소형"
"4436",18422,79.626,"중형"
"4437",18423,99.6514,"대형"
"4438",18424,121.6838,"대형"
"4439",18425,120.6371,"대형"
"4440",18426,128.9491,"대형"
"4441",18427,84.6641,"중형"
"4442",18428,84.9228,"중형"
"4443",18429,130.2173,"대형"
"4444",18430,104.6021,"대형"
"4445",18431,59.999,"소형"
"4446",18432,59.999,"소형"
"4447",18433,84.99,"중형"
"4448",18434,59.999,"소형"
"4449",18435,84.99,"중형"
"4450",18436,84.99,"중형"
"4451",18437,84.9424,"중형"
"4452",18438,84.9424,"중형"
"4453",18439,59.9383,"소형"
"4454",18440,84.9424,"중형"
"4455",18441,108.3993,"대형"
"4456",18442,59.9349,"소형"
"4457",18443,74.94,"중형"
"4458",18444,106.76,"대형"
"4459",18445,96.31,"대형"
"4460",18446,84.91,"중형"
"4461",18447,119.86,"대형"
"4462",18448,59.15,"소형"
"4463",18449,149.86,"대형"
"4464",18450,114.61,"대형"
"4465",18451,59.9907,"소형"
"4466",18452,59.9159,"소형"
"4467",18453,84.9931,"중형"
"4468",18454,72.497,"중형"
"4469",18455,107.698,"대형"
"4470",18456,28.43,"초소형"
"4471",18457,113.9836,"대형"
"4472",18458,98.7065,"대형"
"4473",18459,75.5531,"중형"
"4474",18460,99.986,"대형"
"4475",18461,99.986,"대형"
"4476",18462,84.893,"중형"
"4477",18463,84.9783,"중형"
"4478",18464,84.916,"중형"
"4479",18465,84.946,"중형"
"4480",18466,84.946,"중형"
"4481",18467,59.9883,"소형"
"4482",18468,84.9925,"중형"
"4483",18469,110.8208,"대형"
"4484",18470,59.4544,"소형"
"4485",18471,59.5,"소형"
"4486",18472,74.5191,"중형"
"4487",18473,84.9821,"중형"
"4488",18474,84.757,"중형"
"4489",18475,84.757,"중형"
"4490",18476,99.6514,"대형"
"4491",18477,144.2557,"대형"
"4492",18478,114.91,"대형"
"4493",18479,84.8946,"중형"
"4494",18480,128.9491,"대형"
"4495",18481,84.9228,"중형"
"4496",18482,84.99,"중형"
"4497",18483,59.999,"소형"
"4498",18484,59.999,"소형"
"4499",18485,59.999,"소형"
"4500",18486,84.99,"중형"
"4501",18487,84.9424,"중형"
"4502",18488,84.991,"중형"
"4503",18489,84.991,"중형"
"4504",18490,84.991,"중형"
"4505",18491,84.62,"중형"
"4506",18492,59.8338,"소형"
"4507",18493,73.713,"중형"
"4508",18494,84.9931,"중형"
"4509",18495,84.9931,"중형"
"4510",18496,59.972,"소형"
"4511",18497,72.497,"중형"
"4512",18498,84.986,"중형"
"4513",18499,43.008,"소형"
"4514",18500,43.008,"소형"
"4515",18501,84.9675,"중형"
"4516",18502,84.9675,"중형"
"4517",18503,84.9676,"중형"
"4518",18504,84.9576,"중형"
"4519",18505,84.99,"중형"
"4520",18506,59.8817,"소형"
"4521",18507,59.8817,"소형"
"4522",18508,59.8817,"소형"
"4523",18509,50.3413,"소형"
"4524",18510,98.1108,"대형"
"4525",18511,99.1844,"대형"
"4526",18512,99.986,"대형"
"4527",18513,84.9783,"중형"
"4528",18514,84.969,"중형"
"4529",18515,84.857,"중형"
"4530",18516,84.857,"중형"
"4531",18517,59.8808,"소형"
"4532",18518,84.89,"중형"
"4533",18519,80.8021,"중형"
"4534",18520,98.0608,"대형"
"4535",18521,59.9562,"소형"
"4536",18522,84.9895,"중형"
"4537",18523,84.8892,"중형"
"4538",18524,84.9434,"중형"
"4539",18525,84.6347,"중형"
"4540",18526,75.9,"중형"
"4541",18527,59.92,"소형"
"4542",18528,84.9779,"중형"
"4543",18529,84.9238,"중형"
"4544",18530,74.5191,"중형"
"4545",18531,84.8568,"중형"
"4546",18532,84.9816,"중형"
"4547",18533,84.696,"중형"
"4548",18534,84.914,"중형"
"4549",18535,84.73,"중형"
"4550",18536,59.82,"소형"
"4551",18537,79.626,"중형"
"4552",18538,83.1,"중형"
"4553",18539,84.7067,"중형"
"4554",18540,28.168,"초소형"
"4555",18541,104.9044,"대형"
"4556",18542,84.6641,"중형"
"4557",18543,84.6641,"중형"
"4558",18544,84.728,"중형"
"4559",18545,59.999,"소형"
"4560",18546,84.99,"중형"
"4561",18547,84.99,"중형"
"4562",18548,84.9424,"중형"
"4563",18549,84.9941,"중형"
"4564",18550,84.95,"중형"
"4565",18551,74.94,"중형"
"4566",18552,49.62,"소형"
"4567",18553,84.9895,"중형"
"4568",18554,84.9895,"중형"
"4569",18555,59.9159,"소형"
"4570",18556,59.994,"소형"
"4571",18557,59.8969,"소형"
"4572",18558,59.978,"소형"
"4573",18559,99.992,"대형"
"4574",18560,84.757,"중형"
"4575",18561,84.928,"중형"
"4576",18562,111.9846,"대형"
"4577",18563,59.9883,"소형"
"4578",18564,84.9895,"중형"
"4579",18565,84.7813,"중형"
"4580",18566,84.9645,"중형"
"4581",18567,84.9645,"중형"
"4582",18568,101.8063,"대형"
"4583",18569,59.9602,"소형"
"4584",18570,84.9518,"중형"
"4585",18571,59.4544,"소형"
"4586",18572,64.5,"중형"
"4587",18573,84.9837,"중형"
"4588",18574,84.9968,"중형"
"4589",18575,83.256,"중형"
"4590",18576,84.9228,"중형"
"4591",18577,49.29,"소형"
"4592",18578,151.659,"대형"
"4593",18579,84.98,"중형"
"4594",18580,84.6641,"중형"
"4595",18581,84.99,"중형"
"4596",18582,84.99,"중형"
"4597",18583,84.99,"중형"
"4598",18584,84.99,"중형"
"4599",18585,59.999,"소형"
"4600",18586,59.9383,"소형"
"4601",18587,84.95,"중형"
"4602",18588,84.95,"중형"
"4603",18589,84.994,"중형"
"4604",18590,106.76,"대형"
"4605",18591,84.814,"중형"
"4606",18592,49.62,"소형"
"4607",18593,114.61,"대형"
"4608",18594,59.9907,"소형"
"4609",18595,73.713,"중형"
"4610",18596,84.9894,"중형"
"4611",18597,84.9491,"중형"
"4612",18598,84.9893,"중형"
"4613",18599,84.9491,"중형"
"4614",18600,84.986,"중형"
"4615",18601,72.497,"중형"
"4616",18602,72.497,"중형"
"4617",18603,84.986,"중형"
"4618",18604,59.9853,"소형"
"4619",18605,59.8676,"소형"
"4620",18606,59.8676,"소형"
"4621",18607,101.8347,"대형"
"4622",18608,59.1683,"소형"
"4623",18609,84.975,"중형"
"4624",18610,84.9576,"중형"
"4625",18611,75.4773,"중형"
"4626",18612,75.5531,"중형"
"4627",18613,84.9837,"중형"
"4628",18614,84.9078,"중형"
"4629",18615,84.9429,"중형"
"4630",18616,98.1108,"대형"
"4631",18617,111.996,"대형"
"4632",18618,84.945,"중형"
"4633",18619,84.9783,"중형"
"4634",18620,59.97,"소형"
"4635",18621,59.97,"소형"
"4636",18622,95.804,"대형"
"4637",18623,59.9973,"소형"
"4638",18624,59.8808,"소형"
"4639",18625,84.916,"중형"
"4640",18626,80.8021,"중형"
"4641",18627,59.9883,"소형"
"4642",18628,59.9331,"소형"
"4643",18629,84.9645,"중형"
"4644",18630,59.9602,"소형"
"4645",18631,59.9539,"소형"
"4646",18632,59.9602,"소형"
"4647",18633,59.9602,"소형"
"4648",18634,101.8063,"대형"
"4649",18635,84.9917,"중형"
"4650",18636,59.4544,"소형"
"4651",18637,59.4544,"소형"
"4652",18638,59.95,"소형"
"4653",18639,59.95,"소형"
"4654",18640,84.9779,"중형"
"4655",18641,84.9539,"중형"
"4656",18642,84.8568,"중형"
"4657",18643,84.9816,"중형"
"4658",18644,84.696,"중형"
"4659",18645,71.484,"중형"
"4660",18646,84.914,"중형"
"4661",18647,84.9727,"중형"
"4662",18648,84.73,"중형"
"4663",18649,84.73,"중형"
"4664",18650,84.73,"중형"
"4665",18651,59.858,"소형"
"4666",18652,84.99,"중형"
"4667",18653,125.542,"대형"
"4668",18654,103.2294,"대형"
"4669",18655,103.2294,"대형"
"4670",18656,99.6514,"대형"
"4671",18657,125.7081,"대형"
"4672",18658,126.6976,"대형"
"4673",18659,59.99,"소형"
"4674",18660,49.29,"소형"
"4675",18661,118.198,"대형"
"4676",18662,84.976,"중형"
"4677",18663,118.198,"대형"
"4678",18664,118.198,"대형"
"4679",18665,118.198,"대형"
"4680",18666,72.81,"중형"
"4681",18667,84.93,"중형"
"4682",18668,84.8946,"중형"
"4683",18669,157.227,"대형"
"4684",18670,84.6641,"중형"
"4685",18671,84.6641,"중형"
"4686",18672,84.9228,"중형"
"4687",18673,84.728,"중형"
"4688",18674,131.5834,"대형"
"4689",18675,59.999,"소형"
"4690",18676,84.9424,"중형"
"4691",18677,106.76,"대형"
"4692",18678,84.94,"중형"
"4693",18679,84.99,"중형"
"4694",18680,59.83,"소형"
"4695",18681,59.95,"소형"
"4696",18682,84.08,"중형"
"4697",18683,59.1,"소형"
"4698",18684,59.1,"소형"
"4699",18685,59.994,"소형"
"4700",18686,84.986,"중형"
"4701",18687,59.9853,"소형"
"4702",18688,59.9853,"소형"
"4703",18689,100.016,"대형"
"4704",18690,99.986,"대형"
"4705",18691,84.893,"중형"
"4706",18692,84.9891,"중형"
"4707",18693,59.9883,"소형"
"4708",18694,84.9895,"중형"
"4709",18695,97.994,"대형"
"4710",18696,59.5,"소형"
"4711",18697,98.227,"대형"
"4712",18698,98.227,"대형"
"4713",18699,101.9478,"대형"
"4714",18700,59.9789,"소형"
"4715",18701,59.9789,"소형"
"4716",18702,84.757,"중형"
"4717",18703,83.256,"중형"
"4718",18704,39.3,"초소형"
"4719",18705,84.7067,"중형"
"4720",18706,125.542,"대형"
"4721",18707,99.6514,"대형"
"4722",18708,84.84,"중형"
"4723",18709,84.84,"중형"
"4724",18710,121.6838,"대형"
"4725",18711,84.6641,"중형"
"4726",18712,84.99,"중형"
"4727",18713,84.9893,"중형"
"4728",18714,84.11,"중형"
"4729",18715,59.15,"소형"
"4730",18716,59.9159,"소형"
"4731",18717,74.77,"중형"
"4732",18718,59.8676,"소형"
"4733",18719,25.4551,"초소형"
"4734",18720,28.127,"초소형"
"4735",18721,28.127,"초소형"
"4736",18722,108.9782,"대형"
"4737",18723,59.9643,"소형"
"4738",18724,99.1844,"대형"
"4739",18725,99.992,"대형"
"4740",18726,84.9783,"중형"
"4741",18727,84.857,"중형"
"4742",18728,95.804,"대형"
"4743",18729,102.6287,"대형"
"4744",18730,102.6287,"대형"
"4745",18731,98.0608,"대형"
"4746",18732,59.9883,"소형"
"4747",18733,100.9214,"대형"
"4748",18734,100.9214,"대형"
"4749",18735,59.4544,"소형"
"4750",18736,59.4544,"소형"
"4751",18737,59.95,"소형"
"4752",18738,59.95,"소형"
"4753",18739,84.9899,"중형"
"4754",18740,18.0325,"초소형"
"4755",18741,19.8015,"초소형"
"4756",18742,18.0325,"초소형"
"4757",18743,39.69,"초소형"
"4758",18744,125.542,"대형"
"4759",18745,84.8375,"중형"
"4760",18746,84.877,"중형"
"4761",18747,84.6641,"중형"
"4762",18748,131.5834,"대형"
"4763",18749,59.999,"소형"
"4764",18750,59.9316,"소형"
"4765",18751,74.98,"중형"
"4766",18752,84.994,"중형"
"4767",18753,114.61,"대형"
"4768",18754,73.713,"중형"
"4769",18755,84.606,"중형"
"4770",18756,100.8986,"대형"
"4771",18757,84.6583,"중형"
"4772",18758,59.972,"소형"
"4773",18759,24.4951,"초소형"
"4774",18760,22.09,"초소형"
"4775",18761,75.5531,"중형"
"4776",18762,97.5713,"대형"
"4777",18763,99.992,"대형"
"4778",18764,84.96,"중형"
"4779",18765,84.98,"중형"
"4780",18766,45.98,"소형"
"4781",18767,19.1676,"초소형"
"4782",18768,59.224,"소형"
"4783",18769,111.9846,"대형"
"4784",18770,59.9883,"소형"
"4785",18771,84.9383,"중형"
"4786",18772,59.9283,"소형"
"4787",18773,84.9645,"중형"
"4788",18774,84.9989,"중형"
"4789",18775,84.6347,"중형"
"4790",18776,75.9,"중형"
"4791",18777,84.9375,"중형"
"4792",18778,84.9539,"중형"
"4793",18779,84.9821,"중형"
"4794",18780,84.9375,"중형"
"4795",18781,84.99,"중형"
"4796",18782,83.256,"중형"
"4797",18783,46.68,"소형"
"4798",18784,39.3,"초소형"
"4799",18785,59.64,"소형"
"4800",18786,144.2557,"대형"
"4801",18787,59.99,"소형"
"4802",18788,59.99,"소형"
"4803",18789,114.91,"대형"
"4804",18790,120.6371,"대형"
"4805",18791,120.6371,"대형"
"4806",18792,128.9491,"대형"
"4807",18793,59.999,"소형"
"4808",18794,59.999,"소형"
"4809",18795,59.999,"소형"
"4810",18796,59.999,"소형"
"4811",18797,84.99,"중형"
"4812",18798,59.999,"소형"
"4813",18799,84.9941,"중형"
"4814",18800,84.994,"중형"
"4815",18801,102.63,"대형"
"4816",18802,119.78,"대형"
"4817",18803,59.95,"소형"
"4818",18804,101.46,"대형"
"4819",18805,59.03,"소형"
"4820",18806,114.61,"대형"
"4821",18807,59.1,"소형"
"4822",18808,59.465,"소형"
"4823",18809,84.986,"중형"
"4824",18810,43.008,"소형"
"4825",18811,43.008,"소형"
"4826",18812,59.8676,"소형"
"4827",18813,25.99,"초소형"
"4828",18814,84.975,"중형"
"4829",18815,101.7203,"대형"
"4830",18816,59.9843,"소형"
"4831",18817,84.9572,"중형"
"4832",18818,98.9888,"대형"
"4833",18819,84.893,"중형"
"4834",18820,84.893,"중형"
"4835",18821,84.969,"중형"
"4836",18822,59.98,"소형"
"4837",18823,59.98,"소형"
"4838",18824,59.8808,"소형"
"4839",18825,51.904,"소형"
"4840",18826,84.9032,"중형"
"4841",18827,59.5,"소형"
"4842",18828,59.92,"소형"
"4843",18829,84.9539,"중형"
"4844",18830,84.94,"중형"
"4845",18831,49.29,"소형"
"4846",18832,84.8946,"중형"
"4847",18833,84.8946,"중형"
"4848",18834,84.6641,"중형"
"4849",18835,84.728,"중형"
"4850",18836,59.999,"소형"
"4851",18837,59.999,"소형"
"4852",18838,59.9383,"소형"
"4853",18839,84.696,"중형"
"4854",18840,84.991,"중형"
"4855",18841,59.83,"소형"
"4856",18842,59.95,"소형"
"4857",18843,84.7,"중형"
"4858",18844,84.986,"중형"
"4859",18845,84.986,"중형"
"4860",18846,26.487,"초소형"
"4861",18847,28.2095,"초소형"
"4862",18848,75.5531,"중형"
"4863",18849,75.5531,"중형"
"4864",18850,84.9837,"중형"
"4865",18851,84.672,"중형"
"4866",18852,109.8712,"대형"
"4867",18853,109.8712,"대형"
"4868",18854,94.96,"대형"
"4869",18855,59.9883,"소형"
"4870",18856,59.9331,"소형"
"4871",18857,59.9604,"소형"
"4872",18858,59.9331,"소형"
"4873",18859,101.8063,"대형"
"4874",18860,84.9645,"중형"
"4875",18861,84.9434,"중형"
"4876",18862,84.9875,"중형"
"4877",18863,101.8063,"대형"
"4878",18864,115.1342,"대형"
"4879",18865,97.994,"대형"
"4880",18866,59.4544,"소형"
"4881",18867,59.4544,"소형"
"4882",18868,84.8568,"중형"
"4883",18869,84.9816,"중형"
"4884",18870,71.484,"중형"
"4885",18871,96.1416,"대형"
"4886",18872,41.328,"소형"
"4887",18873,59.858,"소형"
"4888",18874,39.69,"초소형"
"4889",18875,99.6514,"대형"
"4890",18876,59.99,"소형"
"4891",18877,59.76,"소형"
"4892",18878,59.76,"소형"
"4893",18879,72.81,"중형"
"4894",18880,84.8676,"중형"
"4895",18881,84.6641,"중형"
"4896",18882,131.5834,"대형"
"4897",18883,105.5944,"대형"
"4898",18884,59.614,"소형"
"4899",18885,106.76,"대형"
"4900",18886,74.98,"중형"
"4901",18887,84.994,"중형"
"4902",18888,120.861,"대형"
"4903",18889,84.7,"중형"
"4904",18890,84.7,"중형"
"4905",18891,59.95,"소형"
"4906",18892,101.45,"대형"
"4907",18893,59.8338,"소형"
"4908",18894,73.713,"중형"
"4909",18895,59.9159,"소형"
"4910",18896,100.8986,"대형"
"4911",18897,84.6583,"중형"
"4912",18898,43.008,"소형"
"4913",18899,24.4951,"초소형"
"4914",18900,24.12,"초소형"
"4915",18901,59.8969,"소형"
"4916",18902,59.978,"소형"
"4917",18903,19.1676,"초소형"
"4918",18904,59.8808,"소형"
"4919",18905,84.941,"중형"
"4920",18906,111.9846,"대형"
"4921",18907,59.9331,"소형"
"4922",18908,84.9032,"중형"
"4923",18909,100.9214,"대형"
"4924",18910,101.9653,"대형"
"4925",18911,84.6347,"중형"
"4926",18912,59.4544,"소형"
"4927",18913,84.9375,"중형"
"4928",18914,99.9576,"대형"
"4929",18915,58.35,"소형"
"4930",18916,84.98,"중형"
"4931",18917,84.9228,"중형"
"4932",18918,104.9044,"대형"
"4933",18919,59.999,"소형"
"4934",18920,59.999,"소형"
"4935",18921,59.999,"소형"
"4936",18922,108.3993,"대형"
"4937",18923,84.95,"중형"
"4938",18924,84.91,"중형"
"4939",18925,49.62,"소형"
"4940",18926,84.91,"중형"
"4941",18927,84.886,"중형"
"4942",18928,99.9434,"대형"
"4943",18929,84.9757,"중형"
"4944",18930,84.98,"중형"
"4945",18931,84.89,"중형"
"4946",18932,84.98,"중형"
"4947",18933,84.89,"중형"
"4948",18934,72.497,"중형"
"4949",18935,84.9675,"중형"
"4950",18936,59.9843,"소형"
"4951",18937,101.7203,"대형"
"4952",18938,75.5531,"중형"
"4953",18939,59.8969,"소형"
"4954",18940,59.8969,"소형"
"4955",18941,84.9837,"중형"
"4956",18942,79.8036,"중형"
"4957",18943,50.3413,"소형"
"4958",18944,84.9916,"중형"
"4959",18945,99.0725,"대형"
"4960",18946,99.992,"대형"
"4961",18947,84.757,"중형"
"4962",18948,84.9783,"중형"
"4963",18949,84.9783,"중형"
"4964",18950,84.9783,"중형"
"4965",18951,84.9783,"중형"
"4966",18952,84.9783,"중형"
"4967",18953,84.98,"중형"
"4968",18954,84.98,"중형"
"4969",18955,84.98,"중형"
"4970",18956,84.96,"중형"
"4971",18957,59.9853,"소형"
"4972",18958,59.8808,"소형"
"4973",18959,84.815,"중형"
"4974",18960,84.89,"중형"
"4975",18961,111.9846,"대형"
"4976",18962,109.5334,"대형"
"4977",18963,59.9883,"소형"
"4978",18964,59.9883,"소형"
"4979",18965,59.9883,"소형"
"4980",18966,99.986,"대형"
"4981",18967,84.7807,"중형"
"4982",18968,59.9331,"소형"
"4983",18969,98.6414,"대형"
"4984",18970,59.9283,"소형"
"4985",18971,84.8892,"중형"
"4986",18972,120.5051,"대형"
"4987",18973,120.5051,"대형"
"4988",18974,100.1879,"대형"
"4989",18975,59.9602,"소형"
"4990",18976,84.9645,"중형"
"4991",18977,59.9602,"소형"
"4992",18978,97.994,"대형"
"4993",18979,84.9779,"중형"
"4994",18980,98.227,"대형"
"4995",18981,84.9539,"중형"
"4996",18982,84.9539,"중형"
"4997",18983,74.5191,"중형"
"4998",18984,84.9238,"중형"
"4999",18985,84.9968,"중형"
"5000",18986,84.757,"중형"
"5001",18987,84.928,"중형"
"5002",18988,84.73,"중형"
"5003",18989,84.73,"중형"
"5004",18990,59.9,"소형"
"5005",18991,84.99,"중형"
"5006",18992,39.69,"초소형"
"5007",18993,39.69,"초소형"
"5008",18994,39.3,"초소형"
"5009",18995,103.2294,"대형"
"5010",18996,84.7067,"중형"
"5011",18997,84.7067,"중형"
"5012",18998,125.7081,"대형"
"5013",18999,28.168,"초소형"
"5014",19000,28.168,"초소형"
"5015",19001,28.168,"초소형"
"5016",19002,28.168,"초소형"
"5017",19003,59.99,"소형"
"5018",19004,59.99,"소형"
"5019",19005,59.76,"소형"
"5020",19006,128.9491,"대형"
"5021",19007,84.6641,"중형"
"5022",19008,128.9491,"대형"
"5023",19009,131.5834,"대형"
"5024",19010,84.728,"중형"
"5025",19011,59.9383,"소형"
"5026",19012,59.9383,"소형"
"5027",19013,59.9383,"소형"
"5028",19014,59.9474,"소형"
"5029",19015,59.9383,"소형"
"5030",19016,108.3993,"대형"
"5031",19017,59.614,"소형"
"5032",19018,59.614,"소형"
"5033",19019,59.614,"소형"
"5034",19020,84.9941,"중형"
"5035",19021,84.9941,"중형"
"5036",19022,59.9349,"소형"
"5037",19023,74.98,"중형"
"5038",19024,74.98,"중형"
"5039",19025,74.98,"중형"
"5040",19026,84.994,"중형"
"5041",19027,96.31,"대형"
"5042",19028,84.814,"중형"
"5043",19029,84.91,"중형"
"5044",19030,114.16,"대형"
"5045",19031,59.95,"소형"
"5046",19032,59.9159,"소형"
"5047",19033,107.1454,"대형"
"5048",19034,84.9491,"중형"
"5049",19035,59.8652,"소형"
"5050",19036,84.8974,"중형"
"5051",19037,72.497,"중형"
"5052",19038,79.5988,"중형"
"5053",19039,22.686,"초소형"
"5054",19040,84.857,"중형"
"5055",19041,21.27,"초소형"
"5056",19042,59.8808,"소형"
"5057",19043,109.5334,"대형"
"5058",19044,109.5334,"대형"
"5059",19045,98.0608,"대형"
"5060",19046,59.9883,"소형"
"5061",19047,84.9925,"중형"
"5062",19048,101.8063,"대형"
"5063",19049,59.9539,"소형"
"5064",19050,84.9645,"중형"
"5065",19051,97.994,"대형"
"5066",19052,75.9,"중형"
"5067",19053,59.9789,"소형"
"5068",19054,84.9899,"중형"
"5069",19055,99.9576,"대형"
"5070",19056,39.3,"초소형"
"5071",19057,99.6514,"대형"
"5072",19058,84.3869,"중형"
"5073",19059,84.9228,"중형"
"5074",19060,84.8676,"중형"
"5075",19061,84.6641,"중형"
"5076",19062,105.5944,"대형"
"5077",19063,84.696,"중형"
"5078",19064,84.696,"중형"
"5079",19065,84.696,"중형"
"5080",19066,101.54,"대형"
"5081",19067,107.1433,"대형"
"5082",19068,84.9837,"중형"
"5083",19069,84.9837,"중형"
"5084",19070,84.606,"중형"
"5085",19071,84.606,"중형"
"5086",19072,84.8788,"중형"
"5087",19073,107.1454,"대형"
"5088",19074,59.9853,"소형"
"5089",19075,59.8676,"소형"
"5090",19076,84.7524,"중형"
"5091",19077,84.9675,"중형"
"5092",19078,101.7203,"대형"
"5093",19079,84.9837,"중형"
"5094",19080,51.9451,"소형"
"5095",19081,51.9451,"소형"
"5096",19082,98.9535,"대형"
"5097",19083,84.9429,"중형"
"5098",19084,84.955,"중형"
"5099",19085,111.9846,"대형"
"5100",19086,80.8021,"중형"
"5101",19087,109.9693,"대형"
"5102",19088,59.86,"소형"
"5103",19089,98.1866,"대형"
"5104",19090,59.9602,"소형"
