,전용면적(㎡)
3783,84.9424
3784,39.97
3785,84.97399999999999
3786,84.91
3787,84.11
3788,99.992
3789,59.86
3790,84.6641
3791,84.994
3792,84.9941
3793,84.986
3794,84.986
3795,84.99
3796,125.542
3797,128.9491
3798,59.8652
3799,84.9893
3800,84.7
3801,114.14
3802,114.84
3803,99.985
3804,114.84
3805,43.008
3806,59.9079
3807,84.9375
3808,84.696
3809,114.61
3810,43.008
3811,59.9853
3812,49.77
3813,101.9478
3814,51.9
3815,26.47
3816,26.47
3817,26.47
3818,26.47
3819,26.47
3820,43.008
3821,23.2849
3822,84.6641
3823,84.6641
3824,21.27
3825,84.815
3826,101.9478
3827,84.99
3828,74.98
3829,114.16
3830,99.9434
3831,59.9013
3832,96.1416
3833,49.277
3834,84.18
3835,84.9894
3836,84.986
3837,84.89
3838,43.008
3839,35.193000000000005
3840,84.84100000000001
3841,59.4544
3842,84.9727
3843,46.68
3844,58.35
3845,84.728
3846,84.6682
3847,59.998999999999995
3848,84.99
3849,84.9941
3850,84.9893
3851,59.9349
3852,84.7
3853,84.11
3854,84.757
3855,84.9968
3856,59.998999999999995
3857,84.11
3858,84.85700000000001
3859,84.9899
3860,84.73
3861,151.659
3862,84.99
3863,59.9383
3864,59.9809
3865,84.9968
3866,43.008
3867,39.3
3868,84.9228
3869,84.7
3870,43.008
3871,84.757
3872,59.9602
3873,59.858000000000004
3874,84.96
3875,74.98
3876,84.89
3877,84.9837
3878,104.9044
3879,114.16
3880,59.9058
3881,59.8676
3882,100.9214
3883,59.61
3884,39.3
3885,84.6641
3886,74.98
3887,84.9941
3888,84.11
3889,114.61
3890,59.9881
3891,19.1676
3892,98.0608
3893,74.51899999999999
3894,79.626
3895,25.828000000000003
3896,49.29
3897,59.99
3898,84.97399999999999
3899,151.659
3900,61.9
3901,84.7
3902,114.6
3903,125.7081
3904,84.6641
3905,74.98
3906,59.8652
3907,43.008
3908,26.3809
3909,84.8568
3910,84.99
3911,59.8652
3912,84.9895
3913,59.9013
3914,43.008
3915,24.4951
3916,84.85700000000001
3917,84.9816
3918,84.9816
3919,84.9816
3920,84.9816
3921,84.9816
3922,84.9816
3923,84.9816
3924,84.9816
3925,84.9816
3926,84.9816
3927,84.9816
3928,84.9816
3929,84.9816
3930,84.9816
3931,84.9816
3932,84.9816
3933,84.9816
3934,84.9816
3935,84.9816
3936,84.9816
3937,84.9816
3938,84.9816
3939,84.9816
3940,84.9816
3941,84.9816
3942,84.9816
3943,84.9816
3944,84.9816
3945,84.9816
3946,84.9816
3947,84.9816
3948,84.9816
3949,84.9816
3950,84.9816
3951,84.9816
3952,84.9816
3953,84.9816
3954,84.9816
3955,84.9816
3956,84.9816
3957,84.9816
3958,84.9816
3959,84.9816
3960,84.9816
3961,84.9816
3962,84.9816
3963,84.9816
3964,84.9816
3965,84.9816
3966,84.9816
3967,84.9816
3968,84.9816
3969,84.9816
3970,84.9816
3971,84.9816
3972,84.9816
3973,84.9816
3974,84.9816
3975,84.9816
3976,84.9816
3977,84.9816
3978,84.9816
3979,84.9816
3980,84.9816
3981,84.9816
3982,84.9816
3983,84.9816
3984,84.9816
3985,84.9816
3986,84.9816
3987,84.9816
3988,84.9816
3989,84.9816
3990,84.9816
3991,84.9816
3992,84.9816
3993,84.9816
3994,84.9816
3995,84.9816
3996,84.9816
3997,84.9816
3998,84.9816
3999,84.9816
4000,84.9816
4001,84.9816
4002,84.9816
4003,84.9816
4004,84.9816
4005,84.9816
4006,84.9816
4007,84.9816
4008,84.9816
4009,84.9816
4010,84.9816
4011,84.9816
4012,84.9816
4013,84.9816
4014,84.9816
4015,84.9816
4016,84.9816
4017,84.9816
4018,84.9816
4019,84.9816
4020,84.9816
4021,84.9816
4022,84.9816
4023,84.9816
4024,84.9816
4025,84.9816
4026,84.9816
4027,84.9816
4028,84.9816
4029,84.9816
4030,84.9816
4031,84.9816
4032,84.9816
4033,84.9816
4034,84.9816
4035,84.9816
4036,84.9816
4037,84.9816
4038,84.9816
4039,84.9816
4040,84.9816
4041,84.9816
4042,84.9816
4043,84.9816
4044,84.9816
4045,84.9816
4046,84.9816
4047,84.9816
4048,84.9816
4049,84.9816
4050,84.9816
4051,84.9816
4052,84.9816
4053,84.9816
4054,84.9816
4055,84.9816
4056,84.9816
4057,84.9816
4058,84.9816
4059,84.9816
4060,84.9816
4061,84.9816
4062,84.9816
4063,84.9816
4064,84.9816
4065,84.9816
4066,84.9816
4067,84.9816
4068,84.9816
4069,84.9816
4070,84.9816
4071,84.9816
4072,84.9816
4073,84.9816
4074,84.9816
4075,84.9816
4076,84.9816
4077,84.9816
4078,84.9816
4079,84.9816
4080,84.9816
4081,84.9816
4082,84.9816
4083,84.9816
4084,84.9816
4085,84.9816
4086,84.9816
4087,84.9816
4088,84.9816
4089,84.9816
4090,84.9816
4091,84.9816
4092,84.9816
4093,84.9816
4094,84.9816
4095,84.9816
4096,84.9816
4097,84.9816
4098,84.9816
4099,84.9816
4100,84.9816
4101,84.9816
4102,84.9816
4103,84.9816
4104,84.9816
4105,84.9816
4106,84.9816
4107,84.9816
4108,84.9816
4109,84.9816
4110,84.9816
4111,84.9816
4112,84.9816
4113,84.9816
4114,84.9816
4115,84.9816
4116,84.9816
4117,84.9816
4118,84.9816
4119,84.9816
4120,84.9816
4121,84.9816
4122,84.9816
4123,84.9816
4124,84.9816
4125,84.9816
4126,84.9816
4127,84.9816
4128,84.9816
4129,84.9816
4130,84.9816
4131,84.9816
4132,84.9816
4133,84.9816
4134,84.9816
4135,84.9816
4136,84.9816
4137,84.9816
4138,84.9816
4139,84.9816
4140,84.9816
4141,84.9816
4142,84.9816
4143,84.9816
4144,84.9816
4145,84.9816
4146,84.9816
4147,84.9816
4148,84.9816
4149,84.9816
4150,84.9816
4151,84.9816
4152,84.9816
4153,84.9816
4154,84.9816
4155,84.9816
4156,84.9816
4157,84.9816
4158,84.9816
4159,84.9816
4160,84.9816
4161,84.9816
4162,84.9816
4163,84.9816
4164,84.9816
4165,84.9816
4166,84.9816
4167,84.9816
4168,84.9816
4169,84.9816
4170,84.9816
4171,84.9816
4172,84.9816
4173,84.9816
4174,84.9816
4175,84.9816
4176,84.9816
4177,84.9821
4178,84.9816
4179,84.9816
4180,84.9821
4181,84.9816
4182,84.9816
4183,84.9821
4184,84.9816
4185,84.9816
4186,84.9821
4187,84.9816
4188,84.9816
4189,84.9821
4190,84.9816
4191,84.9816
4192,84.9816
4193,84.9816
4194,84.9816
4195,84.9816
4196,84.9816
4197,84.9816
4198,84.9816
4199,84.9816
4200,84.9816
4201,84.9816
4202,84.9816
4203,84.9816
4204,84.9816
4205,84.9816
4206,84.9816
4207,84.9816
4208,84.9816
4209,84.9816
4210,84.9816
4211,84.9816
4212,84.9816
4213,84.9816
4214,84.9816
4215,84.9816
4216,84.9816
4217,84.9816
4218,84.9816
4219,84.9816
4220,84.9816
4221,84.9816
4222,84.9816
4223,84.9816
4224,84.9816
4225,84.9816
4226,84.9816
4227,84.9821
4228,84.9816
4229,84.9816
4230,84.9816
4231,84.9816
4232,84.9816
4233,84.9816
4234,84.9816
4235,84.9816
4236,84.9816
4237,84.9816
4238,84.9816
4239,84.9816
4240,84.9816
4241,84.9816
4242,84.9821
4243,84.9816
4244,84.9816
4245,84.9821
4246,84.9821
4247,84.9816
4248,84.9816
4249,84.9821
4250,84.9821
4251,84.9816
4252,84.9816
4253,84.9821
4254,84.9816
4255,84.9816
4256,84.9821
4257,84.9816
4258,84.9816
4259,84.9821
4260,84.9816
4261,84.9816
4262,84.9821
4263,84.9816
4264,84.9816
4265,84.9821
4266,84.9816
4267,84.9816
4268,84.9821
4269,84.9816
4270,84.9816
4271,84.9821
4272,84.9816
4273,84.9816
4274,84.9821
4275,84.9816
4276,84.9821
4277,84.9816
4278,84.9821
4279,84.9816
4280,84.9821
4281,84.9816
4282,84.9821
4283,84.9816
4284,84.9821
4285,84.9816
4286,84.9816
4287,84.9821
4288,84.9816
4289,84.9816
4290,84.9821
4291,84.9816
4292,84.9816
4293,84.9821
4294,84.9816
4295,84.9816
4296,84.9821
4297,84.9816
4298,84.9816
4299,84.9821
4300,84.9816
4301,84.9816
4302,84.9821
4303,84.9816
4304,84.9816
4305,84.9816
4306,84.9821
4307,84.9816
4308,84.9816
4309,84.9821
4310,84.9816
4311,84.9816
4312,84.9821
4313,84.9816
4314,84.9816
4315,84.9821
4316,84.9816
4317,84.9816
4318,84.9821
4319,84.9816
4320,84.9816
4321,84.9821
4322,84.9816
4323,84.9816
4324,84.9821
4325,84.9816
4326,84.9816
4327,84.9821
4328,84.9816
4329,84.9816
4330,84.9821
4331,84.9816
4332,84.9816
4333,84.9821
4334,84.9821
4335,84.9821
4336,84.9821
4337,84.9821
4338,84.9821
4339,84.9821
4340,84.9821
4341,84.9816
4342,84.9816
4343,84.9816
4344,84.9816
4345,84.9816
4346,84.9816
4347,84.9816
4348,84.9816
4349,84.9816
4350,84.9816
4351,84.9816
4352,84.9816
4353,84.9816
4354,84.9816
4355,84.9816
4356,84.9816
4357,84.9816
4358,84.9821
4359,84.9816
4360,84.9816
4361,84.9821
4362,84.9816
4363,84.9816
4364,84.9821
4365,84.9816
4366,84.9816
4367,84.9821
4368,84.9816
4369,84.9816
4370,84.9816
4371,84.9821
4372,84.9816
4373,84.9816
4374,84.9821
4375,84.9816
4376,84.9816
4377,84.9821
4378,84.9816
4379,84.9816
4380,84.9821
4381,84.9816
4382,84.9816
4383,84.9816
4384,84.9821
4385,84.9816
4386,84.9816
4387,84.9821
4388,84.9816
4389,84.9816
4390,84.9821
4391,84.9816
4392,84.9816
4393,84.9821
4394,84.9816
4395,84.9816
4396,84.9821
4397,84.9816
4398,84.9816
4399,84.9821
4400,84.9816
4401,84.9821
4402,84.9816
4403,84.9816
4404,84.9821
4405,84.9816
4406,84.9816
4407,84.9821
4408,84.9816
4409,84.9816
4410,84.9821
4411,84.9816
4412,84.9816
4413,84.9821
4414,84.9816
4415,84.9816
4416,84.9821
4417,84.9816
4418,84.9816
4419,84.9821
4420,84.9816
4421,84.9816
4422,84.9821
4423,84.9816
4424,84.9816
4425,84.9821
4426,84.9816
4427,84.9816
4428,84.9821
4429,84.9816
4430,84.9816
4431,84.9821
4432,84.9816
4433,84.9821
4434,84.9816
4435,84.9816
4436,84.9821
4437,84.9816
4438,84.9816
4439,84.9821
4440,84.9816
4441,84.9816
4442,84.9821
4443,84.9816
4444,84.9816
4445,84.9821
4446,84.9816
4447,84.9816
4448,84.9821
4449,84.9816
4450,84.9816
4451,84.9821
4452,84.9816
4453,84.9816
4454,84.9821
4455,84.9816
4456,84.9821
4457,84.9821
4458,84.9816
4459,84.9816
4460,84.9821
4461,84.9816
4462,84.9816
4463,84.9821
4464,84.9816
4465,84.9816
4466,84.9821
4467,84.9816
4468,84.9816
4469,84.9821
4470,84.9816
4471,84.9816
4472,84.9821
4473,84.9816
4474,84.9816
4475,84.9821
4476,84.9816
4477,84.9816
4478,84.9821
4479,84.9816
4480,84.9816
4481,84.9821
4482,84.9816
4483,84.9816
4484,84.9821
4485,84.9816
4486,84.9816
4487,84.9821
4488,84.9816
4489,84.9816
4490,84.9821
4491,84.9816
4492,84.9816
4493,84.9821
4494,84.9816
4495,84.9816
4496,84.9821
4497,84.9816
4498,84.9816
4499,84.9816
4500,84.9816
4501,84.9821
4502,84.9816
4503,84.9816
4504,59.76
4505,84.8768
4506,21.59
4507,84.9238
4508,84.6641
4509,101.31
4510,84.92399999999999
4511,84.92399999999999
4512,59.655
4513,84.08
4514,59.465
4515,59.965
4516,84.9989
4517,125.542
4518,84.976
4519,84.93
4520,106.76
4521,59.9383
4522,59.9159
4523,96.1416
4524,59.9964
4525,59.9907
4526,84.969
4527,84.969
4528,84.976
4529,59.998999999999995
4530,84.991
4531,84.991
4532,59.614
4533,67.962
4534,59.9853
4535,18.0325
4536,59.99
4537,108.81
4538,59.8676
4539,39.3
4540,84.728
4541,84.991
4542,59.9907
4543,84.8809
4544,84.945
4545,101.8063
4546,59.99
4547,84.815
4548,59.5
4549,84.99
4550,59.858000000000004
4551,84.6641
4552,84.6641
4553,84.9941
4554,84.7
4555,114.19
4556,84.39
4557,18.0325
4558,28.168000000000003
4559,125.7081
4560,84.955
4561,84.941
4562,59.84
4563,96.1416
4564,84.08
4565,114.14
4566,43.008
4567,59.9973
4568,59.9883
4569,84.9968
4570,84.84
4571,74.98
4572,74.94
4573,108.81
4574,59.9383
4575,84.815
4576,59.9853
4577,84.9375
4578,23.4624
4579,23.4624
4580,23.4624
4581,23.4624
4582,23.4624
4583,23.4624
4584,23.4624
4585,84.728
4586,84.814
4587,59.655
4588,59.9907
4589,59.86
4590,74.51899999999999
4591,79.626
4592,125.7081
4593,119.59
4594,101.46
4595,59.9159
4596,84.8668
4597,99.986
4598,59.9539
4599,84.6641
4600,59.9474
4601,119.59
4602,84.9895
4603,59.965
4604,59.94
4605,128.9491
4606,84.9424
4607,84.8788
4608,59.9562
4609,28.2616
4610,61.9
4611,59.846000000000004
4612,99.985
4613,84.969
4614,84.941
4615,100.9214
4616,59.998999999999995
4617,84.994
4618,84.9941
4619,84.9424
4620,114.14
4621,84.946
4622,28.168000000000003
4623,84.6682
4624,47.01
4625,43.008
4626,84.98
4627,84.73
4628,83.256
4629,84.97399999999999
4630,84.6641
4631,74.98
4632,59.9383
4633,84.663
4634,84.96
4635,59.8338
4636,21.59
4637,84.85700000000001
4638,99.985
4639,99.9834
4640,59.998999999999995
4641,43.008
4642,84.757
4643,84.8568
4644,108.81
4645,84.9424
4646,59.9383
4647,59.9383
4648,59.9964
4649,84.8768
4650,43.008
4651,84.969
4652,84.06
4653,28.2616
4654,28.2616
4655,84.6641
4656,84.12
4657,59.9853
4658,45.98
4659,99.9576
4660,118.198
4661,130.2173
4662,84.663
4663,84.7
4664,114.03
4665,84.18
4666,84.9968
4667,84.941
4668,84.994
